,name,symbol,has_intraday,has_eod,country,stock_exchange
8586,PCB Bancorp.,PCB,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8587,Secoo Holding Ltd,SECO,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8588,Eiger BioPharmaceuticals Inc,EIGR,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8589,Workhorse Group Inc,WKHS,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8590,C3.ai Inc - Class A,AI,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8591,Aspen Aerogels Inc,ASPN,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8592,Oasis Midstream Partners LP,OMP,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8593,Verastem Inc,VSTM,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8594,Smith Micro Software Inc,SMSI,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8595,First Capital Inc,FCAP,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8596,Monroe Capital Corp,MRCC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8597,TGR Finl Inc,TGRF,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8598,Tsakos Energy Navigation Ltd,TNP,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8599,Planet 13 Holdings Inc,PLNHF,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8600,Bankwell Financial Group Inc,BWFG,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8601,Auxly Cannabis Group Inc,CBWTF,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8602,Reliant Bancorp Inc,RBNC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8603,Citi Trends Inc,CTRN,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8604,SCORPIO BULKERS,SALT,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8605,Grupo Supervielle S.A.,SUPV,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8606,MARKET FACTS INC,MFAC,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8607,XOMA Corp,XOMA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8608,Luna Innovations Inc,LUNA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8609,FS Bancorp Inc,FSBW,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8610,Kraig Biocraft Laboratories Inc,KBLB,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8611,Calyxt Inc,CLXT,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8612,Protective Insurance Corp - Class A,PTVCA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8613,FVCBankcorp Inc,FVCB,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8614,Chromadex Corp,CDXC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8615,Sciplay Corp - Class A,SCPL,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8616,LogicBio Therapeutics Inc,LOGC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8617,iClick Interactive Asia Group Ltd,ICLK,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8618,Farmer Bros. Company,FARM,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8619,Rada Electronic Industries,RADA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8620,Creative Media & Community Trust,CMCT,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8621,Westwood Holdings Group Inc,WHG,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8622,Hooker Furnishings Corporation,HOFT,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8623,Joint Corp,JYNT,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8624,Sol-Gel Technologies Ltd,SLGL,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8625,Laredo Petroleum Inc,LPI,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8626,IDT Corp - Class B,IDT,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8627,MVB Financial Corp,MVBF,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8628,Penn Virginia Corp,PVAC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8629,Quantum Corp,QMCO,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8630,Penns Woods Bancorp Inc,PWOD,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8631,Soliton Inc,SOLY,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8632,Village Farms International Inc,VFF,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8633,Provident Bancorp Inc,PVBC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8634,Kaleido Biosciences Inc,KLDO,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8635,Synchronoss Technologies Inc,SNCR,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8636,Kezar Life Sciences Inc,KZR,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8637,Conns Inc,CONN,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8638,BCB Bancorp Inc (NJ),BCBP,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8639,Ashford Hospitality Trust Inc,AHT,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8640,LCNB Corp,LCNB,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8641,Orrstown Financial Services Inc,ORRF,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8642,Sientra Inc,SIEN,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8643,Aesthetic Medical International Holdings Group Ltd,AIH,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8644,Itamar Medical Ltd,ITMR,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8645,CVR Partners LP,UAN,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8646,Chiasma Inc,CHMA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8647,PENNEY (JC) CO INC,JCP,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8648,WINS Finance Holdings,WINS,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8649,Fidelity D&D Bancorp Inc,FDBC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8650,Spok Holdings Inc,SPOK,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8651,First Business Financial Services Inc,FBIZ,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8652,Daseke Inc,DSKE,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8653,Liminal Biosciences Inc,LMNL,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8654,U.S. Xpress Enterprises Inc - Class A,USX,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8655,First Bank (NJ),FRBA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8656,Lesaka Technologies Inc,UEPS,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8657,Hallmark Financial Services Inc,HALL,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8658,Superior Group of Companies Inc.,SGC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8659,Orexo Ab SpAdr,ORXOY,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8660,Aeglea BioTherapeutics Inc,AGLE,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8661,EXFO Inc,EXFO,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8662,LF Capital Acquisition Corp II - Class A,LFAC,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8663,Cumulus Media Inc - Class A,CMLS,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8664,Foamix Pharmaceuticals Ltd,FOMX,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8665,Neptune Wellness Solutions Inc,NEPT,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8666,Express Inc,EXPR,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8667,Music Licensing Inc,SONG,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8668,John Marshall Bancorp Inc,JMSB,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8669,Timberland Bancorp Inc,TSBK,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8670,Vidler Water Resources Inc,PICO,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8671,Protective Insurance Corp - Class B,PTVCB,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8672,Aspen Group Inc,ASPU,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8673,Iteris Inc,ITI,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8674,Clipper Realty Inc,CLPR,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8675,Atento S.A.,ATTO,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8676,Capital Product Partners L P,CPLP,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8677,Mesa Air Group Inc,MESA,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8678,Odyssey Group Intl Inc,ODYY,False,True,,"{'name': 'OTC Markets', 'acronym': '', 'mic': 'OTCM', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.otcmarkets.com'}"
8679,Sussex Bancorp,SBBX,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8680,Agile Therapeutics Inc,AGRX,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8681,Capital Bancorp Inc,CBNK,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8682,GrowGeneration Corp,GRWG,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8683,Norwood Financial Corp,NWFL,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8684,Pennsylvania Real Estate Investment Trust,PEI,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
8685,Codorus Valley Bancorp Inc,CVLY,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
8686,Century Casinos Inc,CNTY,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
